5,5,5,5,5,,5,2020-5-2,1096,太谷
5,5,5,5,5,,5,2020-5-2,1096,榆次
,,,,,,,2020-5-2,1096,太原
,,,,,,,2020-5-1,1134,乌海西
5,5,5,5,5,,5,2020-5-1,1134,乌海
5,5,5,5,5,,5,2020-5-1,1134,巴彦高勒
5,5,5,5,5,,5,2020-5-1,1134,临河
5,5,5,5,5,,5,2020-5-1,1134,五原
5,5,5,5,5,,5,2020-5-1,1134,乌拉特前旗
5,5,5,5,5,,5,2020-5-1,1134,包头
5,5,5,5,5,,5,2020-5-1,1134,包头东
5,5,5,5,5,,5,2020-5-1,1134,萨拉齐
5,5,5,5,5,,5,2020-5-1,1134,呼和浩特
5,5,5,5,5,,5,2020-5-2,1134,集宁南
5,5,5,5,5,,5,2020-5-2,1134,丰镇
5,5,5,5,5,,5,2020-5-2,1134,大同
5,5,5,5,5,,5,2020-5-2,1134,柴沟堡
5,5,5,5,5,,5,2020-5-2,1134,张家口南
5,5,5,5,5,,5,2020-5-2,1134,宣化
5,5,5,5,5,,5,2020-5-2,1134,北京西
5,5,5,5,5,,5,2020-5-2,1134,廊坊北
5,5,5,5,5,,5,2020-5-2,1134,天津
,,,,,,,2020-5-1,1136,天津
5,5,5,5,5,,5,2020-5-1,1136,廊坊北
5,5,5,5,5,,5,2020-5-1,1136,北京西
5,5,5,5,5,,5,2020-5-2,1136,宣化
5,5,5,5,5,,5,2020-5-2,1136,张家口南
5,5,5,5,5,,5,2020-5-2,1136,柴沟堡
5,5,5,5,5,,5,2020-5-2,1136,天镇
5,5,5,5,5,,5,2020-5-2,1136,大同
5,5,5,5,5,,5,2020-5-2,1136,丰镇
5,5,5,5,5,,5,2020-5-2,1136,集宁南
5,5,5,5,5,,5,2020-5-2,1136,呼和浩特
5,5,5,5,5,,5,2020-5-2,1136,察素齐
5,5,5,5,5,,5,2020-5-2,1136,萨拉齐
5,5,5,5,5,,5,2020-5-2,1136,包头东
5,5,5,5,5,,5,2020-5-2,1136,包头
5,5,5,5,5,,5,2020-5-2,1136,乌拉特前旗
5,5,5,5,5,,5,2020-5-2,1136,五原
5,5,5,5,5,,5,2020-5-2,1136,临河
5,5,5,5,5,,5,2020-5-2,1136,巴彦高勒
5,5,5,5,5,,5,2020-5-2,1136,乌海
5,5,5,5,5,,5,2020-5-2,1136,乌海西
,,,,,,,2020-5-1,1148,宝鸡
5,5,5,5,5,,5,2020-5-1,1148,蔡家坡
5,5,5,5,5,,5,2020-5-1,1148,杨陵
5,5,5,5,5,,5,2020-5-1,1148,咸阳
5,5,5,5,5,,5,2020-5-1,1148,西安
5,5,5,5,5,,5,2020-5-1,1148,渭南
5,5,5,5,5,,5,2020-5-1,1148,潼关
5,5,5,5,5,,5,2020-5-1,1148,灵宝
5,5,5,5,5,,5,2020-5-1,1148,三门峡西
5,5,5,5,5,,5,2020-5-1,1148,洛阳
5,5,5,5,5,,5,2020-5-2,1148,郑州
5,5,5,5,5,,5,2020-5-2,1148,开封
5,5,5,5,5,,5,2020-5-2,1148,砀山
5,5,5,5,5,,5,2020-5-2,1148,黄口
5,5,5,5,5,,5,2020-5-2,1148,徐州
5,5,5,5,5,,5,2020-5-2,1148,新沂
5,5,5,5,5,,5,2020-5-2,1148,连云港东
,,,,,,,2020-5-1,1150,连云港东
5,5,5,5,5,,5,2020-5-1,1150,东海县
5,5,5,5,5,,5,2020-5-1,1150,新沂
5,5,5,5,5,,5,2020-5-1,1150,邳州
5,5,5,5,5,,5,2020-5-1,1150,徐州
5,5,5,5,5,,5,2020-5-1,1150,砀山
5,5,5,5,5,,5,2020-5-1,1150,虞城县
5,5,5,5,5,,5,2020-5-1,1150,商丘
5,5,5,5,5,,5,2020-5-1,1150,兰考
5,5,5,5,5,,5,2020-5-1,1150,开封
5,5,5,5,5,,5,2020-5-2,1150,郑州
5,5,5,5,5,,5,2020-5-2,1150,洛阳
5,5,5,5,5,,5,2020-5-2,1150,华山
5,5,5,5,5,,5,2020-5-2,1150,渭南
5,5,5,5,5,,5,2020-5-2,1150,西安
5,5,5,5,5,,5,2020-5-2,1150,咸阳
5,5,5,5,5,,5,2020-5-2,1150,杨陵
5,5,5,5,5,,5,2020-5-2,1150,宝鸡
,,,,,,,2020-5-1,1152,西安
5,5,5,5,5,,5,2020-5-1,1152,渭南
5,5,5,5,5,,5,2020-5-1,1152,华山
5,5,5,5,5,,5,2020-5-1,1152,潼关
5,5,5,5,5,,5,2020-5-1,1152,灵宝
5,5,5,5,5,,5,2020-5-1,1152,三门峡
5,5,5,5,5,,5,2020-5-1,1152,渑池
5,5,5,5,5,,5,2020-5-1,1152,义马
5,5,5,5,5,,5,2020-5-1,1152,洛阳
5,5,5,5,5,,5,2020-5-1,1152,巩义
5,5,5,5,5,,5,2020-5-1,1152,郑州
5,5,5,5,5,,5,2020-5-1,1152,开封
5,5,5,5,5,,5,2020-5-1,1152,民权
5,5,5,5,5,,5,2020-5-1,1152,商丘南
5,5,5,5,5,,5,2020-5-2,1152,亳州
5,5,5,5,5,,5,2020-5-2,1152,阜阳
5,5,5,5,5,,5,2020-5-2,1152,合肥
5,5,5,5,5,,5,2020-5-2,1152,巢湖
5,5,5,5,5,,5,2020-5-2,1152,芜湖
5,5,5,5,5,,5,2020-5-2,1152,宣城
5,5,5,5,5,,5,2020-5-2,1152,广德
5,5,5,5,5,,5,2020-5-2,1152,长兴南
5,5,5,5,5,,5,2020-5-2,1152,德清西
5,5,5,5,5,,5,2020-5-2,1152,杭州
,,,,,,,2020-5-1,1154,杭州
5,5,5,5,5,,5,2020-5-1,1154,德清西
5,5,5,5,5,,5,2020-5-1,1154,长兴南
5,5,5,5,5,,5,2020-5-1,1154,广德
5,5,5,5,5,,5,2020-5-1,1154,宣城
5,5,5,5,5,,5,2020-5-1,1154,芜湖
5,5,5,5,5,,5,2020-5-1,1154,巢湖
5,5,5,5,5,,5,2020-5-1,1154,合肥
5,5,5,5,5,,5,2020-5-1,1154,淮南
5,5,5,5,5,,5,2020-5-1,1154,阜阳
5,5,5,5,5,,5,2020-5-1,1154,亳州
5,5,5,5,5,,5,2020-5-2,1154,商丘
5,5,5,5,5,,5,2020-5-2,1154,民权
5,5,5,5,5,,5,2020-5-2,1154,兰考
5,5,5,5,5,,5,2020-5-2,1154,开封
5,5,5,5,5,,5,2020-5-2,1154,郑州
5,5,5,5,5,,5,2020-5-2,1154,洛阳
5,5,5,5,5,,5,2020-5-2,1154,潼关
5,5,5,5,5,,5,2020-5-2,1154,渭南
5,5,5,5,5,,5,2020-5-2,1154,西安
,,,,,,,2020-5-1,1228,上海
5,5,5,5,5,,5,2020-5-1,1228,苏州
5,5,5,5,5,,5,2020-5-1,1228,无锡
5,5,5,5,5,,5,2020-5-1,1228,常州
5,5,5,5,5,,5,2020-5-2,1228,南京
5,5,5,5,5,,5,2020-5-2,1228,滁州北
5,5,5,5,5,,5,2020-5-2,1228,蚌埠
5,5,5,5,5,,5,2020-5-2,1228,宿州
5,5,5,5,5,,5,2020-5-2,1228,徐州
5,5,5,5,5,,5,2020-5-2,1228,枣庄西
5,5,5,5,5,,5,2020-5-2,1228,滕州
5,5,5,5,5,,5,2020-5-2,1228,邹城
5,5,5,5,5,,5,2020-5-2,1228,兖州
,,,,,,,2020-5-2,1228,泰山
5,5,5,5,5,,5,2020-5-2,1228,济南
5,5,5,5,5,,5,2020-5-2,1228,禹城
,,,,,,,2020-5-2,1228,平原
5,5,5,5,5,,5,2020-5-2,1228,德州
5,5,5,5,5,,5,2020-5-2,1228,吴桥
5,5,5,5,5,,5,2020-5-2,1228,东光
5,5,5,5,5,,5,2020-5-2,1228,泊头
5,5,5,5,5,,5,2020-5-2,1228,沧州
5,5,5,5,5,,5,2020-5-2,1228,静海
5,5,5,5,5,,5,2020-5-2,1228,天津
5,5,5,5,5,,5,2020-5-2,1228,唐山
5,5,5,5,5,,5,2020-5-2,1228,山海关
5,5,5,5,5,,5,2020-5-2,1228,兴城
5,5,5,5,5,,5,2020-5-2,1228,葫芦岛
5,5,5,5,5,,5,2020-5-2,1228,锦州
5,5,5,5,5,,5,2020-5-2,1228,阜新
,,,,,,,2020-5-1,1303,北京西
5,5,5,5,5,,5,2020-5-2,1303,深州
5,5,5,5,5,,5,2020-5-2,1303,衡水
5,5,5,5,5,,5,2020-5-2,1303,清河城
5,5,5,5,5,,5,2020-5-2,1303,聊城
5,5,5,5,5,,5,2020-5-2,1303,菏泽
5,5,5,5,5,,5,2020-5-2,1303,曹县
5,5,5,5,5,,5,2020-5-2,1303,商丘
5,5,5,5,5,,5,2020-5-2,1303,民权
5,5,5,5,5,,5,2020-5-2,1303,开封
5,5,5,5,5,,5,2020-5-2,1303,郑州
,,,,,,,2020-5-1,1304,郑州
5,5,5,5,5,,5,2020-5-1,1304,开封
5,5,5,5,5,,5,2020-5-1,1304,兰考
5,5,5,5,5,,5,2020-5-1,1304,民权
5,5,5,5,5,,5,2020-5-1,1304,宁陵县
5,5,5,5,5,,5,2020-5-1,1304,商丘
5,5,5,5,5,,5,2020-5-1,1304,曹县
5,5,5,5,5,,5,2020-5-1,1304,定陶
5,5,5,5,5,,5,2020-5-1,1304,菏泽
5,5,5,5,5,,5,2020-5-1,1304,鄄城
5,5,5,5,5,,5,2020-5-1,1304,郓城
5,5,5,5,5,,5,2020-5-1,1304,梁山
,,,,,,,2020-5-1,1304,台前
5,5,5,5,5,,5,2020-5-1,1304,阳谷
5,5,5,5,5,,5,2020-5-1,1304,聊城
5,5,5,5,5,,5,2020-5-1,1304,临清
5,5,5,5,5,,5,2020-5-1,1304,南宫东
5,5,5,5,5,,5,2020-5-1,1304,大营镇
5,5,5,5,5,,5,2020-5-1,1304,衡水
5,5,5,5,5,,5,2020-5-1,1304,深州
5,5,5,5,5,,5,2020-5-1,1304,饶阳
5,5,5,5,5,,5,2020-5-1,1304,任丘
5,5,5,5,5,,5,2020-5-1,1304,霸州
5,5,5,5,5,,5,2020-5-1,1304,北京西
,,,,,,,2020-5-1,1456,呼和浩特
5,5,5,5,5,,5,2020-5-1,1456,呼和浩特东
5,5,5,5,5,,5,2020-5-1,1456,卓资东
5,5,5,5,5,,5,2020-5-1,1456,集宁南
5,5,5,5,5,,5,2020-5-1,1456,丰镇
5,5,5,5,5,,5,2020-5-1,1456,大同
5,5,5,5,5,,5,2020-5-1,1456,柴沟堡
5,5,5,5,5,,5,2020-5-1,1456,张家口南
5,5,5,5,5,,5,2020-5-1,1456,宣化
5,5,5,5,5,,5,2020-5-1,1456,康庄
5,5,5,5,5,,5,2020-5-1,1456,南口
5,5,5,5,5,,5,2020-5-1,1456,北京北
5,5,5,5,5,,5,2020-5-1,1456,怀柔北
5,5,5,5,5,,5,2020-5-2,1456,滦平
5,5,5,5,5,,5,2020-5-2,1456,隆化
5,5,5,5,5,,5,2020-5-2,1456,四合永
5,5,5,5,5,,5,2020-5-2,1456,纪家沟
5,5,5,5,5,,5,2020-5-2,1456,红花沟
5,5,5,5,5,,5,2020-5-2,1456,赤峰
5,5,5,5,5,,5,2020-5-2,1456,四道湾
5,5,5,5,5,,5,2020-5-2,1456,羊场
5,5,5,5,5,,5,2020-5-2,1456,奈曼
5,5,5,5,5,,5,2020-5-2,1456,八仙筒
5,5,5,5,5,,5,2020-5-2,1456,东来
5,5,5,5,5,,5,2020-5-2,1456,余粮堡
5,5,5,5,5,,5,2020-5-2,1456,通辽
,,,,,,,2020-5-1,1458,通辽
5,5,5,5,5,,5,2020-5-1,1458,余粮堡
5,5,5,5,5,,5,2020-5-1,1458,东来
5,5,5,5,5,,5,2020-5-1,1458,八仙筒
5,5,5,5,5,,5,2020-5-1,1458,奈曼
5,5,5,5,5,,5,2020-5-1,1458,羊场
5,5,5,5,5,,5,2020-5-1,1458,四道湾
5,5,5,5,5,,5,2020-5-1,1458,赤峰
5,5,5,5,5,,5,2020-5-1,1458,红花沟
5,5,5,5,5,,5,2020-5-1,1458,纪家沟
5,5,5,5,5,,5,2020-5-2,1458,四合永
5,5,5,5,5,,5,2020-5-2,1458,隆化
5,5,5,5,5,,5,2020-5-2,1458,怀柔北
5,5,5,5,5,,5,2020-5-2,1458,北京北
5,5,5,5,5,,5,2020-5-2,1458,南口
5,5,5,5,5,,5,2020-5-2,1458,康庄
5,5,5,5,5,,5,2020-5-2,1458,宣化
5,5,5,5,5,,5,2020-5-2,1458,张家口南
5,5,5,5,5,,5,2020-5-2,1458,柴沟堡
5,5,5,5,5,,5,2020-5-2,1458,天镇
5,5,5,5,5,,5,2020-5-2,1458,阳高
5,5,5,5,5,,5,2020-5-2,1458,大同
5,5,5,5,5,,5,2020-5-2,1458,丰镇
5,5,5,5,5,,5,2020-5-2,1458,集宁南
5,5,5,5,5,,5,2020-5-2,1458,呼和浩特东
5,5,5,5,5,,5,2020-5-2,1458,呼和浩特
,,,,,,,2020-5-1,1461,北京
5,5,5,,,,5,2020-5-1,1461,廊坊北
5,5,5,,,,5,2020-5-1,1461,杨村
5,5,5,,,,5,2020-5-1,1461,天津西
5,5,5,,,,5,2020-5-1,1461,静海
5,5,5,,,,5,2020-5-1,1461,青县
5,5,5,,,,5,2020-5-1,1461,沧州
5,5,5,,,,5,2020-5-1,1461,泊头
5,5,5,,,,5,2020-5-1,1461,东光
5,5,5,,,,5,2020-5-1,1461,吴桥
5,5,5,,,,5,2020-5-1,1461,济南
,,,,,,,2020-5-1,1461,泰山
5,5,5,,,,5,2020-5-1,1461,磁窑
5,5,5,,,,5,2020-5-1,1461,兖州
5,5,5,,,,5,2020-5-1,1461,邹城
5,5,5,,,,5,2020-5-1,1461,滕州
5,5,5,,,,5,2020-5-1,1461,枣庄西
5,5,5,,,,5,2020-5-1,1461,徐州
5,5,5,,,,5,2020-5-1,1461,宿州
5,5,5,,,,5,2020-5-2,1461,蚌埠
5,5,5,,,,5,2020-5-2,1461,滁州北
5,5,5,,,,5,2020-5-2,1461,南京
5,5,5,,,,5,2020-5-2,1461,镇江
5,5,5,,,,5,2020-5-2,1461,常州
5,5,5,,,,5,2020-5-2,1461,无锡
5,5,5,,,,5,2020-5-2,1461,苏州
5,5,5,,,,5,2020-5-2,1461,昆山
5,5,5,,,,5,2020-5-2,1461,上海
,,,,,,,2020-5-1,1462,上海
5,5,5,,,,5,2020-5-1,1462,昆山
5,5,5,,,,5,2020-5-1,1462,苏州
5,5,5,,,,5,2020-5-1,1462,无锡
5,5,5,,,,5,2020-5-1,1462,常州
5,5,5,,,,5,2020-5-1,1462,南京
5,5,5,,,,5,2020-5-1,1462,滁州北
5,5,5,,,,5,2020-5-1,1462,明光
5,5,5,,,,5,2020-5-1,1462,蚌埠
5,5,5,,,,5,2020-5-1,1462,宿州
5,5,5,,,,5,2020-5-1,1462,徐州
5,5,5,,,,5,2020-5-1,1462,枣庄西
5,5,5,,,,5,2020-5-1,1462,滕州
5,5,5,,,,5,2020-5-1,1462,邹城
,,,,,,,2020-5-2,1462,泰山
5,5,5,,,,5,2020-5-2,1462,济南
5,5,5,,,,5,2020-5-2,1462,泊头
5,5,5,,,,5,2020-5-2,1462,沧州
5,5,5,,,,5,2020-5-2,1462,青县
5,5,5,,,,5,2020-5-2,1462,天津西
5,5,5,,,,5,2020-5-2,1462,杨村
5,5,5,,,,5,2020-5-2,1462,廊坊北
5,5,5,,,,5,2020-5-2,1462,黄村
5,5,5,,,,5,2020-5-2,1462,北京
,,,,,,,2020-5-1,1485,太原
5,5,5,5,5,,5,2020-5-1,1485,榆次
5,5,5,5,5,,5,2020-5-1,1485,太谷
5,5,5,5,5,,5,2020-5-1,1485,平遥
5,5,5,5,5,,5,2020-5-1,1485,介休
5,5,5,5,5,,5,2020-5-1,1485,灵石
5,5,5,5,5,,5,2020-5-1,1485,霍州
5,5,5,5,5,,5,2020-5-1,1485,临汾
5,5,5,5,5,,5,2020-5-1,1485,侯马
5,5,5,5,5,,5,2020-5-1,1485,运城
5,5,5,5,5,,5,2020-5-1,1485,永济
5,5,5,5,5,,5,2020-5-1,1485,华山
5,5,5,5,5,,5,2020-5-2,1485,西安
5,5,5,5,5,,5,2020-5-2,1485,宝鸡
5,5,5,5,5,,5,2020-5-2,1485,略阳
5,5,5,5,5,,5,2020-5-2,1485,阳平关
5,5,5,5,5,,5,2020-5-2,1485,广元
5,5,5,5,5,,5,2020-5-2,1485,江油
5,5,5,5,5,,5,2020-5-2,1485,绵阳
5,5,5,5,5,,5,2020-5-2,1485,德阳
5,5,5,5,5,,5,2020-5-2,1485,成都
,,,,,,,2020-5-1,1486,成都
5,5,5,5,5,,5,2020-5-1,1486,德阳
5,5,5,5,5,,5,2020-5-1,1486,绵阳
5,5,5,5,5,,5,2020-5-1,1486,江油
5,5,5,5,5,,5,2020-5-2,1486,广元
5,5,5,5,5,,5,2020-5-2,1486,略阳
5,5,5,5,5,,5,2020-5-2,1486,宝鸡
5,5,5,5,5,,5,2020-5-2,1486,蔡家坡
5,5,5,5,5,,5,2020-5-2,1486,兴平
5,5,5,5,5,,5,2020-5-2,1486,咸阳
5,5,5,5,5,,5,2020-5-2,1486,西安
5,5,5,5,5,,5,2020-5-2,1486,华山
5,5,5,5,5,,5,2020-5-2,1486,永济
5,5,5,5,5,,5,2020-5-2,1486,运城
5,5,5,5,5,,5,2020-5-2,1486,侯马
5,5,5,5,5,,5,2020-5-2,1486,临汾
5,5,5,5,5,,5,2020-5-2,1486,霍州
5,5,5,5,5,,5,2020-5-2,1486,灵石
5,5,5,5,5,,5,2020-5-2,1486,介休
,,,,,,,2020-5-2,1486,平遥
5,5,5,5,5,,5,2020-5-2,1486,祁县
5,5,5,5,5,,5,2020-5-2,1486,太谷
5,5,5,5,5,,5,2020-5-2,1486,榆次
,,,,,,,2020-5-2,1486,太原
,,,,,,,2020-5-1,1487,北京西
5,5,5,5,5,,5,2020-5-1,1487,任丘
5,5,5,5,5,,5,2020-5-1,1487,饶阳
5,5,5,5,5,,5,2020-5-1,1487,衡水
5,5,5,5,5,,5,2020-5-1,1487,清河城
5,5,5,5,5,,5,2020-5-1,1487,聊城
,,,,,,,2020-5-1,1487,台前
5,5,5,5,5,,5,2020-5-1,1487,梁山
5,5,5,5,5,,5,2020-5-1,1487,菏泽
5,5,5,5,5,,5,2020-5-1,1487,商丘
5,5,5,5,5,,5,2020-5-1,1487,民权
5,5,5,5,5,,5,2020-5-1,1487,兰考
5,5,5,5,5,,5,2020-5-1,1487,开封
5,5,5,5,5,,5,2020-5-1,1487,郑州
,,,,,,,2020-5-1,1488,郑州
5,5,5,5,5,,5,2020-5-1,1488,开封
5,5,5,5,5,,5,2020-5-1,1488,兰考
5,5,5,5,5,,5,2020-5-1,1488,民权
5,5,5,5,5,,5,2020-5-1,1488,宁陵县
5,5,5,5,5,,5,2020-5-1,1488,商丘
5,5,5,5,5,,5,2020-5-2,1488,曹县
5,5,5,5,5,,5,2020-5-2,1488,菏泽
5,5,5,5,5,,5,2020-5-2,1488,聊城
5,5,5,5,5,,5,2020-5-2,1488,枣强
5,5,5,5,5,,5,2020-5-2,1488,衡水
5,5,5,5,5,,5,2020-5-2,1488,深州
5,5,5,5,5,,5,2020-5-2,1488,饶阳
5,5,5,5,5,,5,2020-5-2,1488,肃宁
5,5,5,5,5,,5,2020-5-2,1488,任丘
5,5,5,5,5,,5,2020-5-2,1488,霸州
5,5,5,5,5,,5,2020-5-2,1488,北京西
,,,,,,,2020-5-1,1551,太原
5,5,5,5,5,,5,2020-5-1,1551,榆次
5,5,5,5,5,,5,2020-5-1,1551,榆社
5,5,5,5,5,,5,2020-5-1,1551,武乡
5,5,5,5,5,,5,2020-5-1,1551,沁县
5,5,5,5,5,,5,2020-5-2,1551,长治北
5,5,5,5,5,,5,2020-5-2,1551,长治
5,5,5,5,5,,5,2020-5-2,1551,高平
5,5,5,5,5,,5,2020-5-2,1551,晋城
5,5,5,5,5,,5,2020-5-2,1551,焦作
5,5,5,5,5,,5,2020-5-2,1551,新乡
5,5,5,5,5,,5,2020-5-2,1551,郑州
5,5,5,5,5,,5,2020-5-2,1551,开封
5,5,5,5,5,,5,2020-5-2,1551,兰考
5,5,5,5,5,,5,2020-5-2,1551,商丘
5,5,5,5,5,,5,2020-5-2,1551,虞城县
5,5,5,5,5,,5,2020-5-2,1551,徐州
5,5,5,5,5,,5,2020-5-2,1551,邳州
5,5,5,5,5,,5,2020-5-2,1551,新沂
5,5,5,5,5,,5,2020-5-2,1551,东海县
5,5,5,5,5,,5,2020-5-2,1551,连云港东
,,,,,,,2020-5-1,1552,连云港东
5,5,5,5,5,,5,2020-5-1,1552,东海县
5,5,5,5,5,,5,2020-5-1,1552,新沂
5,5,5,5,5,,5,2020-5-1,1552,邳州
5,5,5,5,5,,5,2020-5-1,1552,徐州
5,5,5,5,5,,5,2020-5-1,1552,砀山
5,5,5,5,5,,5,2020-5-1,1552,虞城县
5,5,5,5,5,,5,2020-5-1,1552,商丘
5,5,5,5,5,,5,2020-5-1,1552,开封
5,5,5,5,5,,5,2020-5-1,1552,郑州
5,5,5,5,5,,5,2020-5-2,1552,新乡
5,5,5,5,5,,5,2020-5-2,1552,焦作
5,5,5,5,5,,5,2020-5-2,1552,月山
5,5,5,5,5,,5,2020-5-2,1552,晋城
5,5,5,5,5,,5,2020-5-2,1552,高平
5,5,5,5,5,,5,2020-5-2,1552,长治
5,5,5,5,5,,5,2020-5-2,1552,长治北
5,5,5,5,5,,5,2020-5-2,1552,沁县
5,5,5,5,5,,5,2020-5-2,1552,武乡
5,5,5,5,5,,5,2020-5-2,1552,榆社
5,5,5,5,5,,5,2020-5-2,1552,榆次
5,5,5,5,5,,5,2020-5-2,1552,太原
,,,,,,,2020-5-1,1801,北京北
5,5,5,5,5,,5,2020-5-1,1801,怀柔北
5,5,5,5,5,,5,2020-5-1,1801,滦平
5,5,5,5,5,,5,2020-5-1,1801,隆化
5,5,5,5,5,,5,2020-5-1,1801,四合永
5,5,5,5,5,,5,2020-5-1,1801,赤峰
5,5,5,5,5,,5,2020-5-2,1801,奈曼
5,5,5,5,5,,5,2020-5-2,1801,通辽
5,5,5,5,5,,5,2020-5-2,1801,太平川
5,5,5,5,5,,5,2020-5-2,1801,庆丰
5,5,5,5,5,,5,2020-5-2,1801,巨宝
5,5,5,5,5,,5,2020-5-2,1801,工农湖
5,5,5,5,5,,5,2020-5-2,1801,官字井
5,5,5,5,5,,5,2020-5-2,1801,乾安
5,5,5,5,5,,5,2020-5-2,1801,海坨子
5,5,5,5,5,,5,2020-5-2,1801,建设
5,5,5,5,5,,5,2020-5-2,1801,大安北
5,5,5,5,5,,5,2020-5-2,1801,新肇
,,,,,,,2020-5-2,1801,劳动屯
5,5,5,5,5,,5,2020-5-2,1801,太阳升
5,5,5,5,5,,5,2020-5-2,1801,立志
5,5,5,5,5,,5,2020-5-2,1801,新华屯
5,5,5,5,5,,5,2020-5-2,1801,林源
5,5,5,5,5,,5,2020-5-2,1801,银浪
5,5,5,5,5,,5,2020-5-2,1801,大庆西
5,5,5,5,5,,5,2020-5-2,1801,泰康
5,5,5,5,5,,5,2020-5-2,1801,齐齐哈尔
,,,,,,,2020-5-1,1802,齐齐哈尔
,,,,,,,2020-5-1,1802,泰康
,,,,,,,2020-5-1,1802,大庆西
,,,,,,,2020-5-1,1802,银浪
,,,,,,,2020-5-1,1802,林源
,,,,,,,2020-5-1,1802,新华屯
,,,,,,,2020-5-1,1802,太阳升
,,,,,,,2020-5-1,1802,劳动屯
,,,,,,,2020-5-1,1802,新肇
,,,,,,,2020-5-1,1802,大安北
5,5,5,5,5,,5,2020-5-1,1802,建设
,,,,,,,2020-5-1,1802,海坨子
5,5,5,5,5,,5,2020-5-1,1802,乾安
5,5,5,5,5,,5,2020-5-1,1802,官字井
5,5,5,5,5,,5,2020-5-1,1802,工农湖
5,5,5,5,5,,5,2020-5-1,1802,巨宝
5,5,5,5,5,,5,2020-5-1,1802,庆丰
,,,,,,,2020-5-1,1802,太平川
5,5,5,5,5,,5,2020-5-1,1802,宝龙山
,,,,,,,2020-5-1,1802,通辽
5,5,5,5,5,,5,2020-5-2,1802,奈曼
5,5,5,5,5,,5,2020-5-2,1802,赤峰
5,5,5,5,5,,5,2020-5-2,1802,四合永
5,5,5,5,5,,5,2020-5-2,1802,隆化
5,5,5,5,5,,5,2020-5-2,1802,滦平
,,,,,,,2020-5-2,1802,怀柔北
,,,,,,,2020-5-2,1802,北京北
,,,,,,,2020-5-1,1818,呼和浩特东
5,5,5,5,5,,5,2020-5-1,1818,集宁南
5,5,5,5,5,,5,2020-5-1,1818,商都
5,5,5,5,5,,5,2020-5-1,1818,化德
5,5,5,5,5,,5,2020-5-1,1818,正镶白旗
5,5,5,5,5,,5,2020-5-2,1818,桑根达来
5,5,5,5,5,,5,2020-5-2,1818,经棚
5,5,5,5,5,,5,2020-5-2,1818,林西
5,5,5,5,5,,5,2020-5-2,1818,大板
5,5,5,5,5,,5,2020-5-2,1818,林东
5,5,5,5,5,,5,2020-5-2,1818,查布嘎
5,5,5,5,5,,5,2020-5-2,1818,开鲁
5,5,5,5,5,,5,2020-5-2,1818,通辽
5,5,5,5,5,,5,2020-5-2,1818,宝龙山
5,5,5,5,5,,5,2020-5-2,1818,太平川
5,5,5,5,5,,5,2020-5-2,1818,开通
5,5,5,5,5,,5,2020-5-2,1818,洮南
5,5,5,5,5,,5,2020-5-2,1818,白城
